date|score
2014-09-17|-0.9687860608100891
2014-09-18|0.0
2014-09-20|0.0
2014-09-21|0.9995580315589905
2014-09-23|0.0
2014-09-26|0.0
2014-09-27|0.0
2014-09-28|0.0
2014-09-30|0.31657397747039795
2014-10-01|0.0
2014-10-04|0.0
2014-10-07|0.0
2014-10-09|0.0
2014-10-10|0.0
2014-10-11|0.0
2014-10-14|0.9497219324111938
2014-10-16|0.0
2014-10-18|0.0
2014-10-23|-0.9998369216918945
2014-10-24|0.0
2014-10-25|0.0
2014-10-28|-0.9998786449432373
2014-11-01|0.0
2014-11-04|-0.4942344129085541
2014-11-06|0.0
2014-11-08|0.0
2014-11-13|0.0
2014-11-15|0.0
2014-11-18|0.0
2014-11-20|0.0
2014-11-22|0.0
2014-11-29|0.0
2014-12-01|0.0
2014-12-02|0.0
2014-12-03|0.0
2014-12-04|0.0
2014-12-06|0.0
2014-12-07|0.0
2014-12-08|0.0
2014-12-09|0.0
2014-12-10|0.0
2014-12-11|0.0
2014-12-12|0.0
2014-12-13|0.0
2014-12-15|-0.9999948740005493
2014-12-18|0.0
2014-12-19|0.0
2014-12-20|0.0
2014-12-27|0.0
2014-12-30|0.0
2014-12-31|-0.2474818378686905
2015-01-01|0.018392186672961126
2015-01-02|0.0
2015-01-03|0.0
2015-01-04|0.0
2015-01-05|0.0
2015-01-06|0.0
2015-01-07|0.0
2015-01-08|0.0
2015-01-09|0.0
2015-01-10|0.0
2015-01-11|0.0
2015-01-12|0.0
2015-01-13|0.0
2015-01-14|0.0
2015-01-15|-0.12810611724853516
2015-01-16|0.0
2015-01-17|0.0
2015-01-19|0.0
2015-01-21|0.0
2015-01-22|0.0
2015-01-23|0.0
2015-01-24|0.0
2015-01-31|-0.05558220744132995
2015-02-01|0.0
2015-02-03|0.0
2015-02-06|0.0
2015-02-07|0.0
2015-02-09|0.0
2015-02-10|0.0
2015-02-12|0.0
2015-02-13|0.0
2015-02-14|0.0
2015-02-15|0.0
2015-02-18|0.0
2015-02-20|0.0
2015-02-21|0.0
2015-02-23|0.0
2015-02-26|0.0
2015-02-27|0.0
2015-02-28|0.0
2015-03-01|0.0
2015-03-03|0.0
2015-03-06|0.0
2015-03-07|0.0
2015-03-08|0.0
2015-03-12|-0.146540105342865
2015-03-13|0.0
2015-03-14|0.0
2015-03-17|0.0
2015-03-18|0.0
2015-03-19|0.0
2015-03-21|0.0
2015-03-23|0.0
2015-03-24|0.0
2015-03-25|0.0
2015-03-26|0.0
2015-03-27|0.0
2015-03-28|0.0
2015-03-30|0.0
2015-03-31|0.0
2015-04-04|0.0
2015-04-09|0.0
2015-04-10|0.0
2015-04-11|0.0
2015-04-13|0.0
2015-04-14|0.0
2015-04-15|0.0
2015-04-16|-0.15726500749588013
2015-04-17|0.0
2015-04-18|0.0
2015-04-21|0.0
2015-04-23|0.0
2015-04-24|0.0
2015-04-25|0.0
2015-04-27|0.0
2015-04-28|0.0
2015-04-29|0.0
2015-05-01|0.0
2015-05-02|0.0
2015-05-07|0.0
2015-05-08|0.0
2015-05-09|0.0
2015-05-13|0.0
2015-05-14|0.0
2015-05-15|0.0
2015-05-16|0.0
2015-05-19|0.0
2015-05-20|0.0
2015-05-21|0.0
2015-05-23|-0.4157472848892212
2015-05-24|0.0
2015-05-27|0.0
2015-05-30|0.0
2015-05-31|0.0
2015-06-01|0.0
2015-06-02|0.0
2015-06-03|-0.8595530986785889
2015-06-04|0.0
2015-06-05|0.0
2015-06-06|0.0
2015-06-07|0.0
2015-06-09|0.0
2015-06-10|0.0
2015-06-11|-0.16764570474624635
2015-06-12|0.0
2015-06-13|0.0
2015-06-16|0.0
2015-06-17|0.0
2015-06-18|0.0
2015-06-19|0.0
2015-06-20|0.0
2015-06-23|0.0
2015-06-24|0.0
2015-06-27|0.0
2015-06-30|0.0
2015-07-01|0.0
2015-07-04|0.0
2015-07-07|0.0
2015-07-09|0.0
2015-07-11|0.0
2015-07-13|0.0
2015-07-15|0.0
2015-07-17|0.0
2015-07-18|0.0
2015-07-20|0.0
2015-07-21|0.0
2015-07-22|0.0
2015-07-23|0.0
